Gene Symbol	1B	2B	3B	8B	9B	10B	11B	13B	14B	16B	17B
ACSL4	8.610802649	11.87066951	9.645448626	11.68650108	9.291159817	10.53862296	12.0769399	11.43724481	11.82600246	11.48124356	11.63964268
ACSL4	7.976027749	7.798834867	8.586950737	7.538257348	7.71943691	7.902262276	7.741617428	7.632690675	8.34543695	7.760576289	7.424901162
ACSL4	10.85388801	10.7959504	11.17852009	11.04576887	10.31666362	10.04158112	11.00293072	10.4490823	10.77973269	10.00045217	9.461450216
ACSL5	9.888607543	8.122353634	9.575157718	9.012558823	9.121745006	9.414295873	7.522947619	9.289960792	9.500197437	8.9325098	8.987329197
ACSL5	14.2638547	14.41643193	13.90202243	14.09666101	13.99737931	14.06440121	14.36693455	14.51965516	14.21660444	14.31528808	14.19814546
ACSL5	7.026262578	7.196174958	7.196320343	7.151121389	7.155627704	7.137812286	7.109803143	7.160481223	7.131790995	7.830606874	7.447484265
ACSL5	7.463911925	7.335687335	7.433047959	7.254689825	7.481306103	7.42474332	10.35210107	7.289792459	7.338987312	7.480958413	7.27944585
ACSL5	11.22606606	11.23317229	10.19095465	11.6138103	10.21535055	10.18329266	10.45043625	11.2144759	11.55106273	10.84956925	11.14631525
ACSL6	7.141012541	7.238905756	7.523107476	7.171713006	7.185853853	7.269554146	7.223665328	7.112945589	7.232066902	7.249663788	7.099750084
ACSL6	7.080545631	7.052335367	7.081580437	7.066282735	6.9810324	7.103435781	7.051559832	7.051679452	7.267010614	6.958495829	7.078316381
ACSL6	7.938469615	9.387476348	8.588364006	7.550658183	7.888359995	8.020212776	8.23977102	7.493619859	7.857329324	7.687638662	8.031032246
ACSM1	7.052632549	7.144820108	7.092977146	7.010506346	7.099750084	7.252417769	7.101221818	8.04584236	7.071782924	7.05039561	7.875152671
ACSM2A	6.990726868	7.025110509	7.166008831	7.10690559	7.26327709	7.195297563	11.57530962	7.081220022	7.10930617	7.03478925	7.085477829
ACSM2B	7.658995936	7.435379924	8.074705842	7.451783547	7.332236033	7.803253965	10.05699654	7.553743358	7.903679508	7.649091106	7.335634673
ACSM2B	8.025339204	7.886857907	8.656906664	7.775736997	7.943626166	8.157833931	8.487571008	7.714271429	8.342466819	7.932747434	7.664292756
ACSM3	7.112194812	7.698532461	6.920153008	7.114659005	7.601542762	7.089836934	6.979250458	7.621183781	6.992443882	7.012525073	7.110835913
ACSM3	10.41371713	9.180957153	7.44131546	7.240560562	9.011898341	8.159261833	7.869217854	7.997594066	9.010780981	7.314597847	7.628292296
ACSM3	11.50961595	10.72523549	7.717007885	9.413958569	7.505834014	7.380643117	7.513685821	9.379407894	9.422740615	9.225788959	7.910963713
ACSM5	8.059767286	8.896910243	8.720900074	7.677745292	7.984357194	8.165177312	8.969632094	8.998641596	9.442336373	10.51522941	7.986534952
ACSS3	7.331086105	7.623106847	7.364326223	7.455730348	7.173429641	7.497627506	7.438450507	7.49717594	8.131590933	7.293521333	7.138620696
ACTA1	7.195869165	8.951955402	7.379160981	9.299511988	13.09245128	9.491039185	7.152385562	7.036246447	7.219364341	7.035902331	8.213823365
ACTA2	15.51127903	15.67848403	15.5493877	15.8662661	15.37805186	15.26008997	15.74658904	15.60443783	15.57043471	15.61123443	15.57043471
ACTB	12.97387735	13.55405243	13.4392015	14.06006829	13.47224152	13.26011475	13.31166615	13.64069577	13.07040887	13.21674803	13.42330016
ACTB	12.65876614	12.84283775	12.94816165	13.36523448	12.94952548	12.6376638	12.92992312	12.76325337	12.49610402	12.66983971	13.03026913
ACTC1	8.863241789	8.124685385	7.074753016	7.195415164	7.153281047	7.308059088	7.462550116	7.184621909	9.263990854	8.742020656	7.178912776
ACTG1	15.24094877	15.1101375	15.22782428	15.47410849	14.7311781	15.12702869	15.016264	15.18363793	15.04763161	15.17687205	15.26383207
ACTG2	14.21738639	14.25117169	14.08338953	14.50222074	14.53586283	12.96089313	14.63347064	14.19280347	14.34797235	14.11982457	13.8393782
ACTL6A	10.8571362	8.68962244	11.65368003	12.1629838	12.44454981	11.94570716	7.149264467	11.66591845	9.983217565	11.91060298	11.77824896
ACTL6A	8.904383894	8.435813848	10.19390778	8.19845616	7.842214755	8.209775562	8.386396747	7.672983883	9.906174789	7.798181866	8.481664343
ACTL6B	7.502460843	7.328099555	7.727840128	7.196869655	7.309309738	7.497627506	11.25287917	7.352996322	7.550727595	7.438909417	7.182549361
ACTL7A	7.362848307	7.415670357	7.750150813	7.336978028	7.338050292	7.249087678	7.552554571	7.525082847	7.500603472	7.329763066	7.27160459
ACTL7B	8.436917617	8.307709018	9.340546155	8.285229429	8.373365235	8.423356948	9.059706504	8.165044246	8.641043689	8.481112071	9.086756369
ACTL8	8.063421181	7.648072577	7.894983665	8.083936775	7.695521814	7.569670374	7.866844059	7.483136929	7.982251972	7.552398387	7.402019278
ACTN1	15.59042103	15.9769469	15.95270455	15.63329018	16.00817958	16.00817958	15.22782428	15.85200972	15.8662661	15.72403083	16.04435753
ACTN2	9.805507496	8.910525901	9.679151989	9.382384496	8.647878296	9.104322992	9.293635084	8.811910796	8.891033837	9.000867703	8.783699518
ACTN3	7.267283081	7.279990727	7.315396351	7.233798321	7.356080778	7.245696429	7.139044478	8.696566203	7.305948611	7.40054491	7.844931663
ACTN4	15.48622594	15.17687205	15.44486299	15.20257619	15.2965805	15.33071074	15.21676825	15.25161067	15.15481573	15.24831169	15.2106284
ACTR10	8.673337118	9.610101021	9.413958569	8.648071256	9.098267789	9.281575753	8.23977102	9.143353416	9.397598632	9.433293736	9.028004741
ACTR1A	12.41191261	13.29929841	12.64015837	12.78348815	13.7240676	13.39757822	13.00912584	13.22009523	12.15882605	12.51134837	13.09908075
ACTR1B	13.67148458	13.5426886	13.58804493	13.67008658	12.93464498	13.70779107	12.68437615	13.77925102	13.42330016	13.82252877	13.44052884
ACTR2	13.38959707	13.43081639	13.81206653	13.6928235	13.10783223	13.38114388	12.60582723	13.16506051	13.65523751	12.98424929	12.79058197
ACTR3	12.53378777	13.14258773	13.12034686	13.15498128	13.016313	13.15234262	13.11905521	13.21556284	13.03808552	12.69723981	13.00751321
ACTR3B	7.517591754	7.524140065	7.8155632	7.269554146	7.425250036	7.462914498	7.412160293	7.374570567	7.574524892	7.334739288	7.264105005
ACTR3B	9.829981308	7.722324459	7.225885127	8.620787831	8.496227867	9.306408462	9.904930041	7.892539968	7.262334626	7.247529564	7.828323663
ACTR3B	8.455787104	8.81711086	8.268111198	8.10007067	8.304205645	8.2023629	7.455166534	8.760194909	7.915385824	8.011596877	8.181072522
ACTR5	11.41548599	11.20779188	11.95426059	11.18389099	10.45537615	11.837943	10.05955104	11.41358956	11.02237903	11.30124045	10.90177416
ACTR6	14.26826083	13.8113935	13.95027408	13.91875198	12.89447878	14.33507906	14.06440121	14.09666101	14.49849262	14.26702616	13.87434667
ACTR8	10.28189758	9.876711546	8.752421211	8.502061814	9.010780981	9.079847773	7.39412103	9.715761139	10.23197435	9.604281835	9.091332409
ACVR1	11.84221252	13.0665872	12.27592771	13.36902152	12.90805692	12.69242752	13.18683963	13.24393303	13.35098805	12.83633183	13.23206987
ACVR1B	9.043739402	7.831518764	7.435992597	8.1630875	7.868112602	9.221845419	8.532151306	7.834247657	7.415130327	7.64441628	7.981200447
ACVR1B	8.391261952	7.460969335	9.719981858	7.737523087	8.771111559	8.823609362	7.607981077	7.366280054	7.434574506	7.474623639	7.570268768
ACVR1B	8.771111559	8.280407629	8.444681932	8.315653675	8.172751597	9.209368512	8.263498965	7.728305797	9.105899719	7.803668488	7.725160525
ACVR1B	11.8730632	10.69198124	9.694378418	10.51075856	11.56614742	12.12046661	11.14880735	10.67920278	12.62021555	12.04115094	13.1358426
ACVR2A	8.769348742	9.73901802	8.479602226	9.338976479	11.20531335	9.259804893	9.72956582	10.59947098	11.19626633	11.08354	11.43325471
ACVR2B	7.085406999	7.116657804	8.702151859	7.094118344	7.162131677	7.098778227	7.155627704	7.193789839	7.317132158	7.055322831	7.21277614
ACVRL1	13.22115149	13.35531141	12.15327102	11.02472953	12.97217289	12.31823232	11.82750934	12.8441625	13.30647033	13.01308882	12.64829164
ACY1	11.25794288	11.51372296	11.86320619	10.91969254	10.90891263	9.541407185	7.922031386	10.96432298	11.86677709	11.54191645	10.19061337
ACYP1	10.25896652	9.686258383	7.724405989	8.85986728	7.361349242	10.13141076	11.46725684	9.684666772	11.56278604	10.13062802	9.724503146
ACYP1	11.28596051	10.29939307	10.3972998	9.214764923	10.52135148	11.12456923	8.691618326	11.43883775	11.10504135	11.1476405	11.20622983
ACYP1	8.232285886	8.115762261	9.085264555	8.061697134	8.069275978	8.400040415	8.604726129	7.879422269	8.723144284	7.983731359	7.987775695
ACYP2	12.62458708	11.80702902	12.28085589	11.4824536	11.29827672	11.71563034	10.81778278	11.61897114	12.28301981	12.43973323	10.81750046
ADA	12.38272534	12.49106984	7.951893805	11.56707169	12.40374743	10.82141284	7.908494284	12.21685896	12.04070452	12.66231303	12.89551347
ADAM10	9.653912554	10.81901406	10.68434927	11.29487236	10.54654106	7.910615625	11.3329497	9.810591768	11.03003318	9.864468378	10.12926985
ADAM11	11.00189515	7.006624289	10.35813629	9.52813414	9.377402611	9.24646341	7.140679295	7.635975926	7.087609023	8.405315966	7.977067917
ADAM12	8.259250428	8.518887241	8.848152173	7.887278399	8.625759064	8.31118691	8.243411584	7.784195127	8.853588711	7.555993657	7.729539837
ADAM12	11.8594958	12.29227579	12.05810254	11.48052686	12.64878378	11.57764742	12.13380389	11.41452293	12.14002879	10.97664332	11.6111381
ADAM12	10.98462915	11.48320677	11.62437171	10.17656397	11.73784698	9.910071471	7.195562099	10.54594905	12.23479356	8.250789395	9.818548689
ADAM15	12.9550437	12.11114233	13.76937963	11.89852861	11.17182336	13.30388772	7.858981478	11.2465847	11.4392843	11.81711631	10.83019128
ADAM15	15.16063331	15.03165271	15.2106284	14.85460311	15.02353772	15.26774276	14.54901387	15.10755509	15.02353772	15.11504697	15.02655811
ADAM15	12.48718316	11.31559216	12.13276109	12.57173096	11.78078379	12.1783992	7.026889695	11.18493128	10.89100127	11.53028773	11.86235936
ADAM17	14.14546243	14.25314967	13.83111664	14.06766297	14.82944299	14.22154989	14.42225657	14.21549561	14.19445667	14.02758132	14.33844672
ADAM18	7.04588529	7.001054908	7.142621438	7.131683758	7.055509241	7.015987029	6.962553861	6.960989119	7.019242505	7.095623557	7.078316381
ADAM19	8.085913474	7.987479405	8.303615966	7.739071266	7.919678067	7.947521296	8.210000874	7.675417998	8.186293609	7.736607205	7.557229932
ADAM19	13.76402442	13.68907345	14.07587568	13.19343722	13.82812359	13.20944133	13.35946961	13.88295833	13.25763931	13.53855852	13.87927096
ADAM19	7.511446029	8.86602856	7.739591582	8.478399739	9.337220884	7.450842947	7.403649922	7.410548492	7.65026205	7.474623639	7.663931226
ADAM2	7.608339072	7.722740309	8.257719545	7.427195707	7.838601382	7.835646993	7.655635933	7.509054696	7.981047253	7.557653976	7.400074671
ADAM20	7.032627806	7.190866041	7.22287246	7.094118344	8.00215977	7.18579137	7.154091072	7.214448886	7.200714793	7.152747961	7.137547846
ADAM21	8.114268746	7.92107734	8.710149077	8.044465418	7.916054929	8.085330354	10.00362254	7.765404221	8.339168369	7.905563944	7.678783011
ADAM22	8.150411482	9.020282534	7.241404632	8.160822693	8.03535413	7.266071153	9.004471148	8.788631945	8.95918072	8.487699951	8.487400363
ADAM22	7.193226619	7.180864011	7.158575801	7.135172725	7.247136932	7.245696429	7.967220757	7.282547623	7.278893124	7.153729952	7.177700073
ADAM22	8.532858327	8.607073022	8.641410095	8.04537848	8.314417144	8.161870868	8.397085201	7.917023989	8.767233462	7.924731549	8.010699078
ADAM23	10.51903305	11.28904774	7.48450617	8.589796314	10.44983414	9.802651613	7.293744457	9.287287988	7.312488826	11.3443999	10.48068015
ADAM28	8.066315685	8.042745459	8.702151859	7.867546702	7.893673698	7.849768867	8.646390259	7.882148751	8.76450916	7.800538487	7.831759117
ADAM28	9.139908796	9.050783725	9.453690066	10.01559824	9.367029027	8.687737918	8.943131881	9.407153328	7.325453062	9.318620782	9.376082999
ADAM28	10.40741074	9.684305843	9.018356926	8.484246116	9.091920678	8.745063142	8.645746802	9.526413781	9.901402047	8.184668243	9.691898935
ADAM29	7.328623784	7.074681801	7.290423475	7.044741561	7.323830806	7.204241599	7.415670357	7.157118089	7.344368293	7.238436129	7.211757798
ADAM30	7.666803951	7.612498243	8.217698613	7.55855215	7.670390295	7.712259511	8.082441207	7.42668386	7.678334028	7.546744996	7.390622696
ADAM7	9.070008966	8.284269256	8.542014362	8.053851101	8.103993333	8.842697083	10.09316035	9.184153853	8.910525901	9.093731856	8.580816932
ADAM8	10.86670959	7.248812416	9.469229245	11.14353743	9.268759066	9.399076969	10.85534857	9.335551259	9.457382842	9.158259224	10.29751415
ADAM9	10.902511	11.7991395	12.24806898	12.14919875	11.78895102	10.58288079	11.43615369	11.00666068	11.20779188	11.18304647	10.87756956
ADAMDEC1	11.49173471	9.796467386	7.249504263	8.074119633	8.91178349	9.218718028	9.939996719	11.1111759	8.230186598	9.962844725	10.51944907
ADAMTS1	9.671786965	10.40599197	9.846427663	10.18944404	9.995445474	10.09899084	10.07319603	11.04875893	11.31698613	11.29282746	10.3127403
ADAMTS12	7.485675326	8.727482856	7.840439755	9.715235489	10.70305431	7.668300843	8.047965816	7.4380844	7.521425021	7.44777535	9.190519934
ADAMTS13	7.391831053	7.354370926	7.775736997	7.612498243	7.530696018	7.663584965	7.594785404	7.433627735	7.438194474	7.422659634	7.280098082
ADAMTS13	7.298135862	7.16716539	7.395107035	7.114659005	7.105502077	7.237107561	7.189421048	7.049308514	7.212618933	7.186966431	7.04163897
ADAMTS13	9.088880279	8.902431343	9.677777354	9.056426399	8.840394384	9.335345463	8.851673896	8.521076527	8.766160865	8.654982743	8.267709861
ADAMTS2	11.72544987	12.16657886	12.20852111	11.95426059	12.0809615	11.23083576	11.03619989	10.88603721	11.72145743	11.3307213	10.49715421
ADAMTS2	13.246908	13.51139214	13.05724568	12.7264789	14.21231945	12.70997705	10.7108161	12.23091526	13.77853166	11.57283837	11.49213957
ADAMTS20	7.105149331	7.094391607	7.183107197	7.099294721	9.674901568	7.262404129	7.152385562	7.11358112	7.283955277	7.099654984	7.097158979
ADAMTS20	7.167851349	7.262439202	7.283486073	7.277033947	8.041807149	7.187366022	11.13836918	7.316844606	7.534947182	7.25052633	7.334486854
ADAMTS3	8.460078692	9.271128834	7.277147712	7.628057689	8.57779934	8.024338865	8.277857962	10.12335188	9.831504307	10.09037759	9.236066368
ADAMTS5	8.36726898	9.589771007	8.160312937	8.28624419	8.412942236	7.759385966	7.701299687	7.942574329	10.18661424	9.852495762	9.220317795
ADAMTS6	10.01883879	9.788227652	9.747109004	8.557809316	10.91312607	10.48383643	8.879421821	9.541225568	11.05079457	9.934474366	9.012297552
ADAMTS7	7.090398372	7.162505577	7.163957291	7.617777885	10.25282346	7.516784482	7.187794369	7.101221818	7.038107515	7.058587886	7.178912776
ADAMTS8	7.846772968	7.972982801	8.228251407	7.766405623	7.565692596	7.890040184	8.48026092	8.292646567	9.124325536	8.001063449	8.104230587
ADAMTS9	7.237754753	8.147041483	7.424148811	7.338737459	7.120205749	7.181744985	7.508325308	8.257422113	7.272846622	7.788155243	8.585876897
ADAMTSL2	14.49421979	13.70274015	13.87927096	13.11800027	14.62490236	14.75732463	12.76096719	14.1918873	14.32466012	14.10418681	13.90054434
ADAMTSL3	7.825196899	8.065936836	7.699043854	7.962895289	7.755354244	7.535343012	8.495533125	7.91395102	8.731929268	8.409827364	8.145088693
ADAMTSL4	10.28626534	11.0511269	7.544512956	8.098166352	11.37847835	9.357199996	9.403955459	10.70697456	7.304352909	10.23609589	10.21352964
ADAMTSL4	7.98577197	11.30701618	8.926434901	7.786159696	12.5039737	8.914337122	9.759981307	8.456919877	9.246092508	9.725734938	10.86710889
ADAMTSL4	7.538312091	7.485937438	7.699043854	9.763502756	7.805393313	9.571655967	7.649144604	9.444497408	10.48721589	9.827170441	7.81834256
ADAP1	13.38241915	14.04155878	13.04532876	14.44815253	14.30133452	14.31080366	14.4268747	13.95842484	13.50317245	13.6399621	14.16331578
ADAP2	8.054821306	10.19495902	8.700455326	11.59025872	11.93415871	9.455358072	8.234346404	10.81848639	8.194343864	9.521220579	10.48599537
ADAR	7.24742202	7.25313586	7.305853856	7.247507152	7.261480215	7.31103993	7.405947483	8.004346856	7.528470638	7.125157716	8.09741297
ADAR	13.5704817	13.58525041	13.47759234	13.71907869	13.97240265	13.57297882	13.51859148	13.77154201	13.5060283	13.40964412	13.59735187
ADAR	10.10225194	11.17524449	8.232285886	11.93852495	12.03440625	11.8531667	8.811910796	13.15183499	8.655288983	11.75551762	12.81018397
ADARB1	9.260823544	7.662519512	10.36710197	9.422549569	7.431411351	9.694547616	10.257642	7.59249176	7.967411717	8.621595183	8.699970432
ADARB1	14.1297109	14.34898923	13.7328579	14.36232341	15.1101375	14.25117169	14.43055727	14.16212208	14.34060375	14.39755312	14.65853215
ADARB1	7.629584098	7.560872564	8.105411173	8.926956669	8.671598596	7.571333544	7.883688525	7.495397942	7.900457377	7.652446725	7.632925267
ADARB1	10.22645801	9.990662071	9.974774729	10.24749219	10.6338588	10.58490181	7.780908648	9.435203204	7.660256256	8.770822846	9.079628966
ADARB2	7.682734308	7.545750859	9.899450837	8.972322568	7.689476817	9.082548344	8.256398291	8.179926514	9.188864522	8.552142236	7.752776682
ADAT1	10.59512194	9.636276191	9.943800207	9.998270168	10.35677662	8.946829742	7.270121126	9.662720395	10.52240515	7.367656716	9.209569063
ADCK2	13.162219	13.09245128	13.69978506	13.78967109	13.60218869	13.45537906	12.42573002	13.03285086	12.36376298	13.2326376	13.45537906
ADCK3	12.20598551	10.89365786	10.57543449	8.064115128	9.332126641	10.22129873	8.63757627	11.20212196	9.960550244	12.70801252	10.64669173
ADCK4	9.131182169	8.811232289	9.854771609	10.11658109	8.90879334	10.49421899	7.261628851	9.368201395	8.920892906	9.921856104	9.584820591
ADCY1	9.06038571	7.137122581	7.22287246	7.622033291	7.044741561	7.085114771	7.057798198	9.083801429	10.10784109	9.075780322	9.144032514
ADCY10	7.349643719	7.272157798	7.634014028	7.200852887	7.324691823	7.738516193	9.503580747	7.358469281	7.585144324	7.345274276	7.306337483
ADCY2	8.601619748	8.20328575	9.097413281	8.454069892	8.214595721	8.592960499	9.939120582	8.111564443	8.632348988	8.410076246	8.077218083
ADCY3	10.55811255	13.14201269	11.93852495	11.09028521	13.39256805	12.50959494	13.22647094	13.36194147	11.38987451	13.19111043	14.3580955
ADCY6	13.82577644	13.21850193	13.66383038	13.36012038	12.33882263	13.0779927	12.04701165	13.36902152	12.99725416	13.89972457	12.99069324
ADCY6	7.884668309	7.813361901	8.251685231	8.043272635	8.88722136	8.025997436	8.017139955	8.182611509	9.051192401	7.824898654	8.123613701
ADCY7	8.093884986	7.944433895	8.939996388	8.329529847	8.843040447	8.67459067	7.663584965	8.386659045	7.831759117	8.331562861	8.552513919
ADCY8	7.327856704	7.380488848	7.377235722	7.196869655	7.374996022	7.219755423	10.33524356	7.294744926	7.517637418	7.315495776	7.949458495
ADCY9	6.988026321	7.149634016	7.311959581	7.189726803	7.057346241	9.102408826	7.186200901	8.2023629	7.19411076	7.167226606	9.43344357
ADCYAP1	10.55718355	8.533002217	9.902842445	8.47084452	7.957887148	8.199782871	9.99583954	10.04974479	11.01983312	8.990841012	10.5930132
ADCYAP1R1	7.486940861	7.453132287	7.683635713	7.300547717	7.462826645	7.499550446	7.417234021	7.383111234	7.798270817	7.440167905	7.347158783
ADD1	13.32557819	14.04979139	13.82058149	14.04330667	14.61787624	14.00089414	14.39993172	14.00786766	13.46587639	13.75456698	14.07260798
ADD1	7.168703842	7.689219009	7.412558996	7.789186045	7.889729462	7.141655169	7.252023358	7.532028182	7.540542037	7.230391836	7.271094096
